no O -1
flavor O -1
. O -1

it O -1
's O -1
boring O -1
on O -1
the O -1
inside O -1
, O -1
and O -1
our O -1
sushi B-ASP -1
was O -1
pretty O -1
below O -1
average O -1
... O -1
the O -1
tuna B-ASP -1
was O -1
soggy O -1
and O -1
the O -1
other O -1
rolls B-ASP 0
had O -1
no O -1
flavor O -1
. O -1

their O -1
pad B-ASP 2
penang I-ASP 2
is O -1
delicious O -1
and O -1
everything O -1
else O -1
is O -1
fantastic O -1
. O -1

the O -1
price O -1
is O -1
reasonable O -1
although O -1
the O -1
service B-ASP 0
is O -1
poor O -1
. O -1

fresh B-ASP 2
restaurant I-ASP 2
was O -1
amazing O -1
........ O -1
food B-ASP -1
was O -1
delicious O -1
and O -1
of O -1
course O -1
fresh O -1
. O -1

fresh B-ASP -1
restaurant I-ASP -1
was O -1
amazing O -1
........ O -1
food B-ASP 2
was O -1
delicious O -1
and O -1
of O -1
course O -1
fresh O -1
. O -1

hats O -1
off O -1
to O -1
the O -1
chef B-ASP 2
. O -1

the O -1
salads B-ASP 2
are O -1
delicious O -1
, O -1
both O -1
refreshing O -1
and O -1
very O -1
spicy O -1
. O -1

we O -1
had O -1
pam B-ASP 2
's I-ASP 2
special I-ASP 2
fried I-ASP 2
fish I-ASP 2
and O -1
it O -1
was O -1
amazing O -1
. O -1

great O -1
vibe B-ASP 2
, O -1
lots O -1
of O -1
people O -1
. O -1

i O -1
did O -1
n't O -1
complain O -1
, O -1
i O -1
liked O -1
the O -1
atmosphere B-ASP 2
so O -1
much O -1
. O -1

ambience B-ASP 2
is O -1
so O -1
cute O -1
and O -1
quaint O -1
, O -1
good O -1
for O -1
business O -1
although O -1
we O -1
were O -1
there O -1
on O -1
vacation O -1
. O -1

salads B-ASP 2
were O -1
fantastic O -1
. O -1

although O -1
we O -1
were O -1
looking O -1
for O -1
regular O -1
lettuce O -1
and O -1
some O -1
walnuts O -1
the O -1
salads B-ASP 2
we O -1
got O -1
were O -1
great O -1
. O -1

ingredients B-ASP 2
are O -1
organic O -1
which O -1
is O -1
a O -1
real O -1
plus O -1
for O -1
me O -1
. O -1

this O -1
is O -1
some O -1
really O -1
good O -1
, O -1
inexpensive O -1
sushi B-ASP 2
. O -1

the O -1
spicy B-ASP 2
tuna I-ASP 2
roll I-ASP 2
is O -1
huge O -1
and O -1
probably O -1
the O -1
best O -1
that O -1
i O -1
've O -1
had O -1
at O -1
this O -1
price O -1
range O -1
. O -1

the O -1
yellowtail B-ASP 2
was O -1
particularly O -1
good O -1
as O -1
well O -1
. O -1

i O -1
have O -1
reservations O -1
about O -1
the O -1
all B-ASP 0
you I-ASP 0
can I-ASP 0
eat I-ASP 0
deal I-ASP 0
, O -1
however O -1
-- O -1
the O -1
choices O -1
are O -1
fairly O -1
limited O -1
and O -1
you O -1
can O -1
probably O -1
order O -1
more O -1
food O -1
than O -1
you O -1
can O -1
eat O -1
for O -1
less O -1
than O -1
$ O -1
18 O -1
by O -1
just O -1
going O -1
off O -1
the O -1
menu O -1
. O -1

in O -1
any O -1
event O -1
, O -1
this O -1
is O -1
a O -1
place B-ASP 2
i O -1
'll O -1
be O -1
sure O -1
to O -1
stop O -1
by O -1
again O -1
when O -1
i O -1
'm O -1
in O -1
this O -1
part O -1
of O -1
town O -1
. O -1

big B-ASP 2
wong I-ASP 2
gets O -1
big O -1
ups O -1
for O -1
a O -1
fine O -1
establishment O -1
. O -1

they O -1
have O -1
it O -1
all O -1
-- O -1
great O -1
price O -1
, O -1
food B-ASP 2
, O -1
and O -1
service B-ASP -1
. O -1

they O -1
have O -1
it O -1
all O -1
-- O -1
great O -1
price O -1
, O -1
food B-ASP -1
, O -1
and O -1
service B-ASP 2
. O -1

the O -1
atmosphere B-ASP 0
is O -1
noisy O -1
and O -1
the O -1
waiters B-ASP -1
are O -1
literally O -1
walking O -1
around O -1
doing O -1
things O -1
as O -1
fast O -1
as O -1
they O -1
can O -1
. O -1

the O -1
atmosphere B-ASP -1
is O -1
noisy O -1
and O -1
the O -1
waiters B-ASP 2
are O -1
literally O -1
walking O -1
around O -1
doing O -1
things O -1
as O -1
fast O -1
as O -1
they O -1
can O -1
. O -1

and O -1
it O -1
all O -1
comes O -1
at O -1
a O -1
very O -1
reasonable O -1
price O -1
( O -1
congee B-ASP 2
, O -1
noodles B-ASP -1
, O -1
and O -1
rice B-ASP -1
dishes I-ASP -1
are O -1
no O -1
more O -1
than O -1
$ O -1
3 O -1
- O -1
6 O -1
each O -1
) O -1
. O -1

and O -1
it O -1
all O -1
comes O -1
at O -1
a O -1
very O -1
reasonable O -1
price O -1
( O -1
congee B-ASP -1
, O -1
noodles B-ASP 2
, O -1
and O -1
rice B-ASP -1
dishes I-ASP -1
are O -1
no O -1
more O -1
than O -1
$ O -1
3 O -1
- O -1
6 O -1
each O -1
) O -1
. O -1

and O -1
it O -1
all O -1
comes O -1
at O -1
a O -1
very O -1
reasonable O -1
price O -1
( O -1
congee B-ASP -1
, O -1
noodles B-ASP -1
, O -1
and O -1
rice B-ASP 2
dishes I-ASP 2
are O -1
no O -1
more O -1
than O -1
$ O -1
3 O -1
- O -1
6 O -1
each O -1
) O -1
. O -1

the O -1
takeout B-ASP 2
is O -1
great O -1
too O -1
since O -1
they O -1
give O -1
high O -1
quality O -1
tupperware O -1
as O -1
well O -1
. O -1

this O -1
place B-ASP 2
is O -1
always O -1
very O -1
crowded O -1
and O -1
popular O -1
. O -1

enjoyed O -1
a O -1
very O -1
nice O -1
caesar B-ASP 2
salad I-ASP 2
while O -1
my O -1
wife O -1
had O -1
arugula B-ASP -1
and I-ASP -1
goat I-ASP -1
cheese I-ASP -1
.... O -1
both O -1
very O -1
tasty O -1
. O -1

enjoyed O -1
a O -1
very O -1
nice O -1
caesar B-ASP -1
salad I-ASP -1
while O -1
my O -1
wife O -1
had O -1
arugula B-ASP 2
and I-ASP 2
goat I-ASP 2
cheese I-ASP 2
.... O -1
both O -1
very O -1
tasty O -1
. O -1

we O -1
both O -1
opted O -1
for O -1
a O -1
pasta B-ASP 2
dish I-ASP 2
and O -1
they O -1
were O -1
served O -1
timely O -1
and O -1
fresh O -1
. O -1

we O -1
concluded O -1
with O -1
tiramisu B-ASP 2
chocolate I-ASP 2
cake I-ASP 2
, O -1
both O -1
were O -1
delicious O -1
. O -1

i O -1
recently O -1
went O -1
to O -1
this O -1
restaurant B-ASP 2
with O -1
some O -1
co O -1
- O -1
workers O -1
for O -1
lunch O -1
and O -1
had O -1
an O -1
amazing O -1
time O -1
. O -1

the O -1
staff B-ASP 2
was O -1
accomodating O -1
, O -1
the O -1
food B-ASP -1
was O -1
absolutely O -1
delicious O -1
and O -1
the O -1
place B-ASP -1
is O -1
lovely O -1
. O -1

the O -1
staff B-ASP -1
was O -1
accomodating O -1
, O -1
the O -1
food B-ASP 2
was O -1
absolutely O -1
delicious O -1
and O -1
the O -1
place B-ASP -1
is O -1
lovely O -1
. O -1

the O -1
staff B-ASP -1
was O -1
accomodating O -1
, O -1
the O -1
food B-ASP -1
was O -1
absolutely O -1
delicious O -1
and O -1
the O -1
place B-ASP 2
is O -1
lovely O -1
. O -1

we O -1
even O -1
had O -1
a O -1
visit O -1
from O -1
the O -1
manager B-ASP 2
who O -1
wanted O -1
to O -1
make O -1
sure O -1
we O -1
were O -1
enjoying O -1
ourselves O -1
. O -1

sometimes O -1
i O -1
get O -1
good O -1
food B-ASP 2
and O -1
ok O -1
service B-ASP -1
. O -1

sometimes O -1
i O -1
get O -1
good O -1
food B-ASP -1
and O -1
ok O -1
service B-ASP 1
. O -1

sometimes O -1
i O -1
get O -1
bad O -1
food B-ASP 0
and O -1
bad O -1
service B-ASP -1
, O -1
sometimes O -1
i O -1
get O -1
good B-ASP -1
good O -1
and O -1
bad O -1
service O -1
. O -1

sometimes O -1
i O -1
get O -1
bad O -1
food B-ASP -1
and O -1
bad O -1
service B-ASP 0
, O -1
sometimes O -1
i O -1
get O -1
good B-ASP -1
good O -1
and O -1
bad O -1
service O -1
. O -1

sometimes O -1
i O -1
get O -1
bad O -1
food B-ASP -1
and O -1
bad O -1
service B-ASP -1
, O -1
sometimes O -1
i O -1
get O -1
good B-ASP 2
good O -1
and O -1
bad O -1
service O -1
. O -1

the O -1
place O -1
is O -1
a O -1
bistro O -1
which O -1
means O -1
: O -1
simple O -1
dishes B-ASP 2
and O -1
wine B-ASP -1
served O -1
efficiently O -1
in O -1
a O -1
bustling O -1
atmosphere B-ASP -1
. O -1

the O -1
place O -1
is O -1
a O -1
bistro O -1
which O -1
means O -1
: O -1
simple O -1
dishes B-ASP -1
and O -1
wine B-ASP 2
served O -1
efficiently O -1
in O -1
a O -1
bustling O -1
atmosphere B-ASP -1
. O -1

the O -1
place O -1
is O -1
a O -1
bistro O -1
which O -1
means O -1
: O -1
simple O -1
dishes B-ASP -1
and O -1
wine B-ASP -1
served O -1
efficiently O -1
in O -1
a O -1
bustling O -1
atmosphere B-ASP 2
. O -1

and O -1
where O -1
does O -1
patis B-ASP 2
go O -1
wrong O -1
; O -1
no O -1
where O -1
. O -1

and O -1
evaluated O -1
on O -1
those O -1
terms O -1
pastis B-ASP 2
is O -1
simply O -1
wonderful O -1
. O -1

right O -1
off O -1
the O -1
l O -1
in O -1
brooklyn O -1
this O -1
is O -1
a O -1
nice O -1
cozy O -1
place B-ASP -1
with O -1
good O -1
pizza B-ASP 2
. O -1

right O -1
off O -1
the O -1
l O -1
in O -1
brooklyn O -1
this O -1
is O -1
a O -1
nice O -1
cozy O -1
place B-ASP 2
with O -1
good O -1
pizza B-ASP -1
. O -1

mine O -1
was O -1
a O -1
little O -1
burnt O -1
but O -1
still O -1
delicious O -1
with O -1
goat O -1
cheese O -1
and O -1
panchetta O -1
( O -1
raddichio B-ASP 0
was O -1
kind O -1
of O -1
bitter O -1
though O -1
) O -1
. O -1

my O -1
friend O -1
got O -1
the O -1
mushroom B-ASP 2
pizza I-ASP 2
which O -1
tasted O -1
better O -1
. O -1

the O -1
sangria B-ASP 2
was O -1
pretty O -1
tasty O -1
and O -1
good O -1
on O -1
a O -1
hot O -1
muggy O -1
day O -1
. O -1

kind O -1
of O -1
a O -1
small O -1
place B-ASP 1
but O -1
i O -1
guess O -1
if O -1
they O -1
are O -1
not O -1
too O -1
busy O -1
might O -1
be O -1
able O -1
to O -1
fit O -1
a O -1
group O -1
or O -1
kids O -1
. O -1

i O -1
started O -1
out O -1
with O -1
a O -1
bombay B-ASP 2
beer I-ASP 2
which O -1
was O -1
big O -1
enough O -1
for O -1
two O -1
. O -1

service B-ASP 0
was O -1
slow O -1
, O -1
but O -1
the O -1
people B-ASP -1
were O -1
friendly O -1
. O -1

service B-ASP -1
was O -1
slow O -1
, O -1
but O -1
the O -1
people B-ASP 2
were O -1
friendly O -1
. O -1

it O -1
's O -1
a O -1
nice O -1
place B-ASP 2
to O -1
relax O -1
and O -1
have O -1
conversation O -1
. O -1

the O -1
food B-ASP 2
is O -1
authentic O -1
italian O -1
- O -1
delicious O -1
! O -1

pizza B-ASP 2
is O -1
terrific O -1
, O -1
as O -1
is O -1
homemade B-ASP -1
pasta I-ASP -1
. O -1

pizza B-ASP -1
is O -1
terrific O -1
, O -1
as O -1
is O -1
homemade B-ASP 2
pasta I-ASP 2
. O -1

ambience B-ASP 2
is O -1
delightful O -1
, O -1
service B-ASP -1
impeccable O -1
. O -1

ambience B-ASP -1
is O -1
delightful O -1
, O -1
service B-ASP 2
impeccable O -1
. O -1

i O -1
'm O -1
still O -1
mad O -1
that O -1
i O -1
had O -1
to O -1
pay O -1
for O -1
lousy O -1
food B-ASP 0
. O -1

the O -1
hanger B-ASP 0
steak I-ASP 0
was O -1
like O -1
rubber O -1
and O -1
the O -1
tuna B-ASP -1
was O -1
flavorless O -1
not O -1
to O -1
mention O -1
it O -1
tasted O -1
like O -1
it O -1
had O -1
just O -1
been O -1
thawed O -1
. O -1

the O -1
hanger B-ASP -1
steak I-ASP -1
was O -1
like O -1
rubber O -1
and O -1
the O -1
tuna B-ASP 0
was O -1
flavorless O -1
not O -1
to O -1
mention O -1
it O -1
tasted O -1
like O -1
it O -1
had O -1
just O -1
been O -1
thawed O -1
. O -1

service B-ASP 0
was O -1
also O -1
horrible O -1
and O -1
the O -1
ambience B-ASP -1
is O -1
not O -1
that O -1
great O -1
. O -1

service B-ASP -1
was O -1
also O -1
horrible O -1
and O -1
the O -1
ambience B-ASP 0
is O -1
not O -1
that O -1
great O -1
. O -1

i O -1
go O -1
and O -1
eat O -1
out O -1
at O -1
many O -1
different O -1
restaurants O -1
and O -1
this O -1
is O -1
one O -1
place B-ASP 2
you O -1
have O -1
go O -1
and O -1
try O -1
. O -1

this O -1
is O -1
my O -1
first O -1
time O -1
writing O -1
a O -1
review O -1
for O -1
a O -1
restaurant O -1
because O -1
the O -1
food B-ASP 2
and O -1
service B-ASP -1
was O -1
excellent O -1
. O -1

this O -1
is O -1
my O -1
first O -1
time O -1
writing O -1
a O -1
review O -1
for O -1
a O -1
restaurant O -1
because O -1
the O -1
food B-ASP -1
and O -1
service B-ASP 2
was O -1
excellent O -1
. O -1

the O -1
filet B-ASP 2
mignon I-ASP 2
dish I-ASP 2
was O -1
superb O -1
! O -1

it O -1
's O -1
a O -1
small O -1
cute O -1
restaurant B-ASP 2
. O -1

i O -1
absolutely O -1
love O -1
this O -1
place B-ASP 2
! O -1
! O -1
! O -1

i O -1
like O -1
the O -1
ambience B-ASP 2
, O -1
it O -1
's O -1
very O -1
dark O -1
and O -1
original O -1
. O -1

the O -1
sushi B-ASP 2
is O -1
amazing O -1
! O -1
! O -1
! O -1

very O -1
affordable O -1
and O -1
excellent O -1
ambient B-ASP 2
! O -1

we O -1
ordered O -1
some O -1
beef B-ASP 0
and I-ASP 0
noodle I-ASP 0
soup I-ASP 0
dishes I-ASP 0
from O -1
the O -1
thai O -1
section O -1
of O -1
the O -1
menu O -1
but O -1
nothing O -1
we O -1
got O -1
was O -1
thai O -1
. O -1

we O -1
wo O -1
n't O -1
go O -1
to O -1
this O -1
place O -1
again O -1
for O -1
a O -1
good O -1
meal B-ASP 0
. O -1

however O -1
, O -1
i O -1
think O -1
this O -1
place B-ASP 2
is O -1
a O -1
good O -1
hang O -1
out O -1
spot O -1
. O -1

my O -1
girlfriend O -1
and O -1
i O -1
stumbled O -1
onto O -1
this O -1
hopping O -1
place B-ASP 2
the O -1
other O -1
night O -1
and O -1
had O -1
a O -1
great O -1
time O -1
! O -1

the O -1
pizza B-ASP 2
and O -1
wine B-ASP -1
were O -1
excellent O -1
- O -1
the O -1
service B-ASP -1
too O -1
-- O -1
but O -1
what O -1
really O -1
made O -1
this O -1
place O -1
was O -1
the O -1
backyard B-ASP -1
dining I-ASP -1
area I-ASP -1
. O -1

the O -1
pizza B-ASP -1
and O -1
wine B-ASP 2
were O -1
excellent O -1
- O -1
the O -1
service B-ASP -1
too O -1
-- O -1
but O -1
what O -1
really O -1
made O -1
this O -1
place O -1
was O -1
the O -1
backyard B-ASP -1
dining I-ASP -1
area I-ASP -1
. O -1

the O -1
pizza B-ASP -1
and O -1
wine B-ASP -1
were O -1
excellent O -1
- O -1
the O -1
service B-ASP 2
too O -1
-- O -1
but O -1
what O -1
really O -1
made O -1
this O -1
place O -1
was O -1
the O -1
backyard B-ASP -1
dining I-ASP -1
area I-ASP -1
. O -1

the O -1
pizza B-ASP -1
and O -1
wine B-ASP -1
were O -1
excellent O -1
- O -1
the O -1
service B-ASP -1
too O -1
-- O -1
but O -1
what O -1
really O -1
made O -1
this O -1
place O -1
was O -1
the O -1
backyard B-ASP 2
dining I-ASP 2
area I-ASP 2
. O -1

it O -1
is O -1
one O -1
the O -1
nicest O -1
outdoor B-ASP 2
restaurants I-ASP 2
i O -1
have O -1
ever O -1
seen O -1
in O -1
ny O -1
-- O -1
i O -1
am O -1
from O -1
italy O -1
and O -1
this O -1
place O -1
rivals O -1
the O -1
ones O -1
in O -1
my O -1
country O -1
. O -1

check O -1
this O -1
place B-ASP 2
out O -1
! O -1

first O -1
of O -1
all O -1
, O -1
this O -1
place B-ASP 0
is O -1
* O -1
not O -1
* O -1
romantic O -1
, O -1
as O -1
claimed O -1
by O -1
citysearch O -1
's O -1
editorial O -1
review O -1
. O -1

the O -1
tables B-ASP 0
are O -1
crammed O -1
way O -1
too O -1
close O -1
, O -1
the O -1
menu B-ASP -1
is O -1
typical O -1
of O -1
any O -1
italian O -1
restaurant O -1
, O -1
and O -1
the O -1
wine B-ASP -1
list I-ASP -1
is O -1
simply O -1
overpriced O -1
. O -1

the O -1
tables B-ASP -1
are O -1
crammed O -1
way O -1
too O -1
close O -1
, O -1
the O -1
menu B-ASP 1
is O -1
typical O -1
of O -1
any O -1
italian O -1
restaurant O -1
, O -1
and O -1
the O -1
wine B-ASP -1
list I-ASP -1
is O -1
simply O -1
overpriced O -1
. O -1

the O -1
tables B-ASP -1
are O -1
crammed O -1
way O -1
too O -1
close O -1
, O -1
the O -1
menu B-ASP -1
is O -1
typical O -1
of O -1
any O -1
italian O -1
restaurant O -1
, O -1
and O -1
the O -1
wine B-ASP 0
list I-ASP 0
is O -1
simply O -1
overpriced O -1
. O -1

slightly O -1
above O -1
average O -1
wines B-ASP 0
start O -1
at O -1
$ O -1
70 O -1
+ O -1
with O -1
only O -1
one O -1
selection O -1
listed O -1
at O -1
$ O -1
30 O -1
+ O -1
. O -1

service B-ASP 0
is O -1
not O -1
what O -1
one O -1
would O -1
expect O -1
from O -1
a O -1
joint O -1
in O -1
this O -1
price O -1
category O -1
. O -1

somehow O -1
working O -1
the O -1
italian O -1
charm O -1
with O -1
constant O -1
mille O -1
grazie O -1
does O -1
not O -1
constitute O -1
proper O -1
service B-ASP 0
. O -1

to O -1
be O -1
completely O -1
fair O -1
, O -1
the O -1
only O -1
redeeming O -1
factor O -1
was O -1
the O -1
food B-ASP 2
, O -1
which O -1
was O -1
above O -1
average O -1
, O -1
but O -1
could O -1
n't O -1
make O -1
up O -1
for O -1
all O -1
the O -1
other O -1
deficiencies O -1
of O -1
teodora B-ASP -1
. O -1

to O -1
be O -1
completely O -1
fair O -1
, O -1
the O -1
only O -1
redeeming O -1
factor O -1
was O -1
the O -1
food B-ASP -1
, O -1
which O -1
was O -1
above O -1
average O -1
, O -1
but O -1
could O -1
n't O -1
make O -1
up O -1
for O -1
all O -1
the O -1
other O -1
deficiencies O -1
of O -1
teodora B-ASP 0
. O -1

not O -1
one O -1
of O -1
our O -1
meals B-ASP 0
was O -1
edible O -1
- O -1
bland O -1
and/or O -1
made O -1
with O -1
weird O -1
rosemary B-ASP -1
or I-ASP -1
orange I-ASP -1
flavoring I-ASP -1
. O -1

not O -1
one O -1
of O -1
our O -1
meals B-ASP -1
was O -1
edible O -1
- O -1
bland O -1
and/or O -1
made O -1
with O -1
weird O -1
rosemary B-ASP 0
or I-ASP 0
orange I-ASP 0
flavoring I-ASP 0
. O -1

fish B-ASP 0
was O -1
overdone O -1
. O -1

cute O -1
place B-ASP -1
, O -1
nice O -1
wait B-ASP 2
staff I-ASP 2
but O -1
would O -1
never O -1
go O -1
there O -1
again O -1
. O -1

cute O -1
place B-ASP 2
, O -1
nice O -1
wait B-ASP -1
staff I-ASP -1
but O -1
would O -1
never O -1
go O -1
there O -1
again O -1
. O -1

someone O -1
else O -1
recommended O -1
the O -1
dessert B-ASP 0
- O -1
we O -1
also O -1
left O -1
that O -1
. O -1

one O -1
of O -1
us O -1
actually O -1
liked O -1
the O -1
expresso B-ASP 2
- O -1
that O -1
's O -1
it O -1
. O -1

skip O -1
this O -1
restaurant B-ASP 0
, O -1
it O -1
's O -1
a O -1
big O -1
disappointment O -1
. O -1

myagi B-ASP 2
is O -1
one O -1
of O -1
my O -1
favorite O -1
restaurants O -1
in O -1
the O -1
city O -1
; O -1
the O -1
place O -1
the O -1
negative O -1
reviews O -1
describe O -1
sound O -1
like O -1
they O -1
were O -1
somewhere O -1
else O -1
. O -1

i O -1
've O -1
never O -1
had O -1
bad O -1
service B-ASP 2
and O -1
the O -1
fish B-ASP -1
is O -1
fresh O -1
and O -1
delicious O -1
. O -1

i O -1
've O -1
never O -1
had O -1
bad O -1
service B-ASP -1
and O -1
the O -1
fish B-ASP 2
is O -1
fresh O -1
and O -1
delicious O -1
. O -1

their O -1
tuna B-ASP 2
tartar I-ASP 2
appetizer I-ASP 2
is O -1
to O -1
die O -1
for O -1
. O -1

i O -1
come O -1
from O -1
a O -1
family O -1
of O -1
pizzeria O -1
owners O -1
, O -1
and O -1
i O -1
'm O -1
almost O -1
ashamed O -1
to O -1
say O -1
that O -1
the O -1
pizza B-ASP 2
in O -1
fornino O -1
's O -1
blows O -1
my O -1
families O -1
receipies O -1
away O -1
. O -1

the O -1
place B-ASP -1
is O -1
so O -1
cool O -1
and O -1
the O -1
service B-ASP 2
is O -1
prompt O -1
and O -1
curtious O -1
. O -1

the O -1
place B-ASP 2
is O -1
so O -1
cool O -1
and O -1
the O -1
service B-ASP -1
is O -1
prompt O -1
and O -1
curtious O -1
. O -1

i O -1
highly O -1
recommend O -1
to O -1
anyone O -1
to O -1
give O -1
this O -1
place B-ASP 2
a O -1
try O -1
. O -1

a O -1
restaurant O -1
that O -1
does O -1
n't O -1
try O -1
to O -1
do O -1
anything O -1
except O -1
serve O -1
great O -1
food B-ASP 2
with O -1
great O -1
service B-ASP -1
in O -1
a O -1
pleasant O -1
atmosphere B-ASP -1
. O -1

a O -1
restaurant O -1
that O -1
does O -1
n't O -1
try O -1
to O -1
do O -1
anything O -1
except O -1
serve O -1
great O -1
food B-ASP -1
with O -1
great O -1
service B-ASP 2
in O -1
a O -1
pleasant O -1
atmosphere B-ASP -1
. O -1

a O -1
restaurant O -1
that O -1
does O -1
n't O -1
try O -1
to O -1
do O -1
anything O -1
except O -1
serve O -1
great O -1
food B-ASP -1
with O -1
great O -1
service B-ASP -1
in O -1
a O -1
pleasant O -1
atmosphere B-ASP 2
. O -1

no O -1
gimmicks O -1
here O -1
-- O -1
the O -1
food B-ASP 2
speaks O -1
for O -1
itself O -1
in O -1
its O -1
freshness O -1
and O -1
preparation O -1
. O -1

the O -1
dining B-ASP 2
room I-ASP 2
is O -1
quietly O -1
elegant O -1
with O -1
no O -1
music O -1
to O -1
shout O -1
over O -1
-- O -1
how O -1
refreshing O -1
! O -1

the O -1
service B-ASP 2
was O -1
impeccable O -1
and O -1
unobtrusive O -1
-- O -1
the O -1
staff B-ASP -1
knows O -1
what O -1
they O -1
are O -1
there O -1
to O -1
do O -1
-- O -1
to O -1
know O -1
their O -1
menu O -1
, O -1
present O -1
your O -1
meal O -1
, O -1
and O -1
attend O -1
to O -1
your O -1
needs O -1
. O -1

the O -1
service B-ASP -1
was O -1
impeccable O -1
and O -1
unobtrusive O -1
-- O -1
the O -1
staff B-ASP 2
knows O -1
what O -1
they O -1
are O -1
there O -1
to O -1
do O -1
-- O -1
to O -1
know O -1
their O -1
menu O -1
, O -1
present O -1
your O -1
meal O -1
, O -1
and O -1
attend O -1
to O -1
your O -1
needs O -1
. O -1

looking O -1
around O -1
, O -1
i O -1
saw O -1
a O -1
room O -1
full O -1
of O -1
new O -1
yorkers O -1
enjoying O -1
a O -1
real O -1
meal B-ASP 2
in O -1
a O -1
real O -1
restaurant B-ASP -1
, O -1
not O -1
a O -1
clubhouse O -1
of O -1
the O -1
fabulous O -1
trying O -1
to O -1
be O -1
seen O -1
. O -1

looking O -1
around O -1
, O -1
i O -1
saw O -1
a O -1
room O -1
full O -1
of O -1
new O -1
yorkers O -1
enjoying O -1
a O -1
real O -1
meal B-ASP -1
in O -1
a O -1
real O -1
restaurant B-ASP 2
, O -1
not O -1
a O -1
clubhouse O -1
of O -1
the O -1
fabulous O -1
trying O -1
to O -1
be O -1
seen O -1
. O -1

the O -1
view B-ASP 2
is O -1
breathtaking O -1
the O -1
service B-ASP -1
is O -1
top O -1
notch O -1
... O -1
the O -1
ambiance B-ASP -1
is O -1
wonderfull O -1
. O -1

the O -1
view B-ASP -1
is O -1
breathtaking O -1
the O -1
service B-ASP 2
is O -1
top O -1
notch O -1
... O -1
the O -1
ambiance B-ASP -1
is O -1
wonderfull O -1
. O -1

the O -1
view B-ASP -1
is O -1
breathtaking O -1
the O -1
service B-ASP -1
is O -1
top O -1
notch O -1
... O -1
the O -1
ambiance B-ASP 2
is O -1
wonderfull O -1
. O -1

the O -1
staff B-ASP 2
offers O -1
impeccable O -1
service O -1
. O -1

i O -1
had O -1
lobster B-ASP 2
bisque I-ASP 2
it O -1
has O -1
2 O -1
oz O -1
. O -1
of O -1
maine O -1
lobster O -1
in O -1
it O -1
. O -1

my O -1
boyfriend O -1
had O -1
the O -1
new B-ASP 2
england I-ASP 2
chowder I-ASP 2
it O -1
was O -1
good O -1
but O -1
i O -1
think O -1
the O -1
award O -1
should O -1
go O -1
to O -1
the O -1
lobster B-ASP -1
bisque I-ASP -1
. O -1

my O -1
boyfriend O -1
had O -1
the O -1
new B-ASP -1
england I-ASP -1
chowder I-ASP -1
it O -1
was O -1
good O -1
but O -1
i O -1
think O -1
the O -1
award O -1
should O -1
go O -1
to O -1
the O -1
lobster B-ASP 2
bisque I-ASP 2
. O -1

my O -1
boyfriend O -1
had O -1
prime B-ASP 2
rib I-ASP 2
it O -1
was O -1
good O -1
. O -1

we O -1
did O -1
n't O -1
want O -1
a O -1
bottle O -1
of O -1
bubbly O -1
on O -1
a O -1
weekday O -1
so O -1
we O -1
each O -1
got O -1
little O -1
bottles B-ASP 2
of I-ASP 2
korbett I-ASP 2
it O -1
was O -1
just O -1
enough O -1
. O -1

my O -1
wife O -1
and O -1
i O -1
ate O -1
here O -1
earlier O -1
this O -1
week O -1
and O -1
have O -1
not O -1
stopped O -1
ranting O -1
and O -1
raving O -1
about O -1
the O -1
food B-ASP 2
. O -1

if O -1
you O -1
like O -1
spicy O -1
food O -1
get O -1
the O -1
chicken B-ASP 2
vindaloo I-ASP 2
. O -1

go O -1
to O -1
volare O -1
for O -1
1st O -1
class O -1
service B-ASP 2
and O -1
terrific O -1
food B-ASP -1
. O -1

go O -1
to O -1
volare O -1
for O -1
1st O -1
class O -1
service B-ASP -1
and O -1
terrific O -1
food B-ASP 2
. O -1

the O -1
portions B-ASP 2
are O -1
large O -1
and O -1
the O -1
servers O -1
always O -1
surprise O -1
us O -1
with O -1
a O -1
different O -1
starter O -1
. O -1

the O -1
wine B-ASP 2
list I-ASP 2
is O -1
excellent O -1
. O -1

the O -1
food B-ASP 2
is O -1
amazing O -1
... O -1
especially O -1
if O -1
you O -1
get O -1
the O -1
chef B-ASP -1
's I-ASP -1
tasting I-ASP -1
menu I-ASP -1
and O -1
your O -1
favourite O -1
bottle O -1
( O -1
or O -1
two O -1
! O -1
) O -1
of O -1
wine O -1
from O -1
an O -1
extensive O -1
selection B-ASP -1
of I-ASP -1
wines I-ASP -1
. O -1

the O -1
food B-ASP -1
is O -1
amazing O -1
... O -1
especially O -1
if O -1
you O -1
get O -1
the O -1
chef B-ASP -1
's I-ASP -1
tasting I-ASP -1
menu I-ASP -1
and O -1
your O -1
favourite O -1
bottle O -1
( O -1
or O -1
two O -1
! O -1
) O -1
of O -1
wine O -1
from O -1
an O -1
extensive O -1
selection B-ASP 2
of I-ASP 2
wines I-ASP 2
. O -1

the O -1
food B-ASP -1
is O -1
amazing O -1
... O -1
especially O -1
if O -1
you O -1
get O -1
the O -1
chef B-ASP 2
's I-ASP 2
tasting I-ASP 2
menu I-ASP 2
and O -1
